Year,State,Constituency,Name,Party,Votes,State-code,Constituency-code,Rank
2024,Bihar,KHAGARIA,PRIYADARSHEE DINKAR,IND,7892,S04,25,8
2024,Bihar,KHAGARIA,DINANATH CHANDRAVANSHI,IND,6142,S04,25,9
2024,Bihar,KHAGARIA,CHANDRA KISHOR THAKUR,Aam Janta Party Rashtriya,2806,S04,25,10
2024,Bihar,KHAGARIA,ASIF IMAM,Aadarsh Mithila Party,2434,S04,25,11
2024,Bihar,KHAGARIA,KANCHAN MALA,Hindustan People's Party (Democratic),1478,S04,25,12
2024,Bihar,KHAGARIA,NOTA,NOTA,31056,S04,25,13
2024,Bihar,KISHANGANJ,MOHAMMAD JAWED,INC,402470,S04,10,1
2024,Bihar,KISHANGANJ,MUJAHID ALAM,Janata Dal  (United),342795,S04,10,2
2024,Bihar,KISHANGANJ,AKHTARUL IMAN,All India Majlis-E-Ittehadul Muslimeen,309011,S04,10,3
2024,Bihar,KISHANGANJ,BIDESHI RISHIDEV,IND,11815,S04,10,4
2024,Bihar,KISHANGANJ,VISHWANATH TUDU,IND,11300,S04,10,5
2024,Bihar,KISHANGANJ,MD GUFRAN JAMALI,IND,9992,S04,10,6
2024,Bihar,KISHANGANJ,HASIRUL,IND,9522,S04,10,7
2024,Bihar,KISHANGANJ,BABUL ALAM,BSP,7575,S04,10,8
2024,Bihar,KISHANGANJ,RAVI KUMAR ROY,IND,7299,S04,10,9
2024,Bihar,KISHANGANJ,SHAHABUZZAMA BHARTIYA,Rashtriya Samaj Paksha,6055,S04,10,10
2024,Bihar,KISHANGANJ,CHHOTE LAL MAHTO,IND,3758,S04,10,11
2024,Bihar,KISHANGANJ,MOHAMMAD KAUSAR PERWEZ,IND,3525,S04,10,12
2024,Bihar,KISHANGANJ,NOTA,NOTA,24953,S04,10,13
2024,Bihar,MADHEPURA,DINESH CHANDRA YADAV,Janata Dal  (United),639758,S04,13,1
2024,Bihar,MADHEPURA,DA KUMAR CHANDRADEEP,Rashtriya Janata Dal,464982,S04,13,2
2024,Bihar,MADHEPURA,SURESHWAR PODDAR,Aadarsh Mithila Party,15423,S04,13,3
2024,Bihar,MADHEPURA,MD ARSHAD HUSSAIN,BSP,12947,S04,13,4
2024,Bihar,MADHEPURA,JAWAHAR LAL JAISWAL,SUCI(C),11320,S04,13,5
2024,Bihar,MADHEPURA,UCHESHWAR PANDIT,Samajhdar Party,11127,S04,13,6
2024,Bihar,MADHEPURA,PRO KAMESHWAR YADAV,Bharatiya Jan Kranti Dal (Democratic),10665,S04,13,7
2024,Bihar,MADHEPURA,AJABLAL MEHTA,Yuva Krantikari Party,8720,S04,13,8
2024,Bihar,MADHEPURA,NOTA,NOTA,32557,S04,13,9
2024,Bihar,MADHUBANI,ASHOK KUMAR YADAV,BJP,552705,S04,6,1
2024,Bihar,MADHUBANI,MD ALI ASHRAF FATMI,Rashtriya Janata Dal,400909,S04,6,2
2024,Bihar,MADHUBANI,SHIV BODHAN SAHU,IND,13365,S04,6,3
2024,Bihar,MADHUBANI,BIKASH KUMAR,BSP,7197,S04,6,4
2024,Bihar,MADHUBANI,PRIYE RANJAN,IND,7046,S04,6,5
2024,Bihar,MADHUBANI,VAIDYANATH YADAV,Peoples Party of India (Democratic),4980,S04,6,6
2024,Bihar,MADHUBANI,SARFARAJ ALAM,Akhil Bhartiya Parivar Party,4620,S04,6,7
2024,Bihar,MADHUBANI,MD WAQUAR SIDDIQUI,All India Majlis-E-Ittehadul Muslimeen,4492,S04,6,8
2024,Bihar,MADHUBANI,MOHAN SHARMA,Rashtriya Jansambhavna Party,4460,S04,6,9
2024,Bihar,MADHUBANI,ABU BAKAR RAHMANI,Country Citizen Party,2095,S04,6,10
2024,Bihar,MADHUBANI,UDAY MANDAL,Samata Party,1998,S04,6,11
2024,Bihar,MADHUBANI,KUL BHUSHAN PRASAD,Loktantrik Lok Rajyam Party,1780,S04,6,12
2024,Bihar,MADHUBANI,NOTA,NOTA,20691,S04,6,13
2024,Bihar,MAHARAJGANJ,"JANARDAN SINGH ""SIGRIWAL""",BJP,527974,S04,19,1
2024,Bihar,MAHARAJGANJ,AAKASH KUMAR SINGH,INC,425887,S04,19,2
2024,Bihar,MAHARAJGANJ,TRIBHUWAN RAM,Peoples Party of India (Democratic),14830,S04,19,3
2024,Bihar,MAHARAJGANJ,MADHUSUDAN SINGH,BSP,13359,S04,19,4
2024,Bihar,MAHARAJGANJ,AKHILESHWAR PRASAD SINGH,All India Majlis-E-Ittehadul Muslimeen,7750,S04,19,5
2024,Bihar,MAHARAJGANJ,NOTA,NOTA,21662,S04,19,6
2024,Bihar,MUNGER,RAJIV RANJAN SINGH ALIAS LALAN SINGH,Janata Dal  (United),547814,S04,28,1
2024,Bihar,MUNGER,KUMARI ANITA,Rashtriya Janata Dal,467412,S04,28,2
2024,Bihar,MUNGER,SHANKAR PRASAD BIND,IND,21016,S04,28,3
2024,Bihar,MUNGER,PRIYADARSHI PIYUSH,IND,15718,S04,28,4
2024,Bihar,MUNGER,A. K. SINGH â€˜ASHOKâ€™,IND,13809,S04,28,5
2024,Bihar,MUNGER,KUMAR NAVNEET HIMANSHU,BSP,12143,S04,28,6
2024,Bihar,MUNGER,KULDIP YADAV,Hindustan People's Party (Democratic),9455,S04,28,7
2024,Bihar,MUNGER,NEETISH KUMAR,IND,7470,S04,28,8
2024,Bihar,MUNGER,PRAVAL KUMAR,IND,5366,S04,28,9
2024,Bihar,MUNGER,RAVINDRA MANDAL,SUCI(C),4893,S04,28,10
2024,Bihar,MUNGER,ADITYA SINGH MADHUKAR,IND,4124,S04,28,11
2024,Bihar,MUNGER,PANKAJ KUMAR,IND,3410,S04,28,12
2024,Bihar,MUNGER,NOTA,NOTA,21920,S04,28,13
2024,Bihar,MUZAFFARPUR,RAJ BHUSHAN CHOUDHARY,BJP,618569,S04,15,1
2024,Bihar,MUZAFFARPUR,AJAY NISHAD,INC,383759,S04,15,2
2024,Bihar,MUZAFFARPUR,ALOK KUMAR SINH,IND,17225,S04,15,3
2024,Bihar,MUZAFFARPUR,AWADHESH PRASAD SINGH,IND,15617,S04,15,4
2024,Bihar,MUZAFFARPUR,JITENDRA KUMAR,IND,8692,S04,15,5
2024,Bihar,MUZAFFARPUR,NILIMA KUMARI,IND,7309,S04,15,6
2024,Bihar,MUZAFFARPUR,VIJAYESH KUMAR,BSP,6530,S04,15,7
2024,Bihar,MUZAFFARPUR,AJAY SAHNI,IND,5157,S04,15,8
2024,Bihar,MUZAFFARPUR,SUNITA KUMARI,Bajjikanchal Vikas Party,4791,S04,15,9
2024,Bihar,MUZAFFARPUR,MOHAMMAD ANZARUL HASAN,All India Majlis-E-Ittehadul Muslimeen,4121,S04,15,10
2024,Bihar,MUZAFFARPUR,MD HAIDAR,IND,3897,S04,15,11
2024,Bihar,MUZAFFARPUR,MUKESH KUMAR,IND,3225,S04,15,12
2024,Bihar,MUZAFFARPUR,SUDHIR KUMAR OJHA,Bhartiya Sarthak Party,2890,S04,15,13
2024,Bihar,MUZAFFARPUR,SABINA KHATOON,Indian National League,2445,S04,15,14
2024,Bihar,MUZAFFARPUR,SANDIP KUMAR,Jantantra Awaj Party,1968,S04,15,15
2024,Bihar,MUZAFFARPUR,ARVIND KUMAR CHAUDHARY,SUCI(C),1852,S04,15,16
2024,Bihar,MUZAFFARPUR,AJITANSH GAUR,The Agrani Party,1840,S04,15,17
2024,Bihar,MUZAFFARPUR,SANJAY KUMAR,IND,1811,S04,15,18
2024,Bihar,MUZAFFARPUR,BASKIT KUMAR SHARMA,IND,1778,S04,15,19
2024,Bihar,MUZAFFARPUR,SONELAL PASWAN,IND,1730,S04,15,20
2024,Bihar,MUZAFFARPUR,MANORANJAN KUMAR,IND,1595,S04,15,21
2024,Bihar,MUZAFFARPUR,NAND KISHORE SHARMA,Apna Kisan Party,1521,S04,15,22
2024,Bihar,MUZAFFARPUR,ABHAY KUMAR,Samata Party,1170,S04,15,23
2024,Bihar,MUZAFFARPUR,PRABHAKAR RANJAN,Ekam Sanatan Bharat Dal,1115,S04,15,24
2024,Bihar,MUZAFFARPUR,RAJU SINGH,IND,984,S04,15,25
2024,Bihar,MUZAFFARPUR,SAROJ KUMAR CHAUDHARY,IND,965,S04,15,26
2024,Bihar,MUZAFFARPUR,NOTA,NOTA,7539,S04,15,27
2024,Bihar,NALANDA,KAUSHALENDRA KUMAR,Janata Dal  (United),557054,S04,29,1
2024,Bihar,NALANDA,DR. SANDEEP SAURAV,CPI  (Marxist-Leninist)  (Liberation),388052,S04,29,2
2024,Bihar,NALANDA,SUDHIR KUMAR,Sanyukt Kisan Vikas Party,25286,S04,29,3
2024,Bihar,NALANDA,SURENDRA PRASAD,Al-Hind Party,18571,S04,29,4
2024,Bihar,NALANDA,SHASHI KUMAR,Samaj Shakti Party,18472,S04,29,5
2024,Bihar,NALANDA,PRAMOD KUMAR NIRALA,BSP,15233,S04,29,6
2024,Bihar,NALANDA,AJEET KUMAR,IND,14746,S04,29,7
2024,Bihar,NALANDA,VINAY PRATAP SINGH,Rashtriya Sanatan Party,9593,S04,29,8
2024,Bihar,NALANDA,SANJAY RAJESH,Karpoori Janta Dal,7878,S04,29,9
2024,Bihar,NALANDA,SUDHIR DAS,IND,6804,S04,29,10
2024,Bihar,NALANDA,KANHAIYA LAL YADAV,Jagrook Janta Party,6665,S04,29,11
2024,Bihar,NALANDA,SANYUKTA KUMARI,IND,6232,S04,29,12
2024,Bihar,NALANDA,AJIT KUMAR,IND,5515,S04,29,13
2024,Bihar,NALANDA,SHYAM SUNDAR PRASAD,IND,3922,S04,29,14
2024,Bihar,NALANDA,RAMESH KUMAR,Naki Bharatiya Ekta Party,3840,S04,29,15
2024,Bihar,NALANDA,KISLAY KUMAR,IND,3599,S04,29,16
2024,Bihar,NALANDA,KESHO JAMADAR,Peoples Party of India (Democratic),3369,S04,29,17
2024,Bihar,NALANDA,SURENDER SINGH,IND,3341,S04,29,18
2024,Bihar,NALANDA,DILIP KUMAR,Moolniwasi Samaj Party,2724,S04,29,19
2024,Bihar,NALANDA,NAND KISHOR PARASAD,Pragatisheel Magahi Samaj,2456,S04,29,20
2024,Bihar,NALANDA,NISHA RANJAN,Samata Party,2397,S04,29,21
2024,Bihar,NALANDA,SHASHIRANJAN SUMAN,IND,2331,S04,29,22
2024,Bihar,NALANDA,GHANSHYAM PRASAD SINGH,IND,2108,S04,29,23
2024,Bihar,NALANDA,KUMAR HARI CHARAN SINGH YADAV,Bharatiya Momin Front,1971,S04,29,24
2024,Bihar,NALANDA,MUNNA KUMAR,Sankhyanupati Bhagidari Party,1937,S04,29,25
2024,Bihar,NALANDA,MUNNA KUMAR,Samajwadi Lok Parishad,1867,S04,29,26
2024,Bihar,NALANDA,PAWAN KUMAR,IND,1595,S04,29,27
2024,Bihar,NALANDA,PUJA DEVI,IND,1491,S04,29,28
2024,Bihar,NALANDA,CHANDRA KISHOR PRASAD YADAV,IND,1177,S04,29,29
2024,Bihar,NALANDA,NOTA,NOTA,19110,S04,29,30
2024,Bihar,NAWADA,VIVEK THAKUR,BJP,408537,S04,39,1
2024,Bihar,NAWADA,SHRAWAN KUMAR,Rashtriya Janata Dal,340562,S04,39,2
2024,Bihar,NAWADA,BINOD YADAV,IND,39391,S04,39,3
2024,Bihar,NAWADA,GUNJAN KUMAR,IND,29444,S04,39,4
2024,Bihar,NAWADA,RANJIT KUMAR,BSP,16240,S04,39,5
2024,Bihar,NAWADA,ANAND KUMAR VERMA,Bharat Jan Jagran Dal,7727,S04,39,6
2024,Bihar,NAWADA,GAUTAM KUMAR BABLOO,Bhagidari Party(P),5886,S04,39,7
2024,Bihar,NAWADA,GANAURI PANDIT,Peoples Party of India (Democratic),4558,S04,39,8
2024,Bihar,NAWADA,NOTA,NOTA,12555,S04,39,9
2024,Bihar,PASCHIM CHAMPARAN,DR.SANJAY JAISWAL,BJP,578959,S04,2,1
2024,Bihar,PASCHIM CHAMPARAN,MADAN MOHAN TIWARI,INC,441363,S04,2,2
2024,Bihar,PASCHIM CHAMPARAN,SANJAY KUMAR,Viro Ke Vir Indian Party,13139,S04,2,3
2024,Bihar,PASCHIM CHAMPARAN,UPENDRA RAM,BSP,10913,S04,2,4
2024,Bihar,PASCHIM CHAMPARAN,MOHAMMAD SOAIB,IND,8992,S04,2,5
2024,Bihar,PASCHIM CHAMPARAN,RAUSHAN KUMAR SRIVASTAVA,IND,8496,S04,2,6
2024,Bihar,PASCHIM CHAMPARAN,MD. KALAM SAI,IND,4922,S04,2,7
2024,Bihar,PASCHIM CHAMPARAN,NAFISH AHMAD,IND,4163,S04,2,8
2024,Bihar,PASCHIM CHAMPARAN,NOTA,NOTA,11223,S04,2,9
2024,Bihar,PATALIPUTRA,MISHA BHARTI,Rashtriya Janata Dal,612147,S04,31,1
2024,Bihar,PATALIPUTRA,RAM KRIPAL YADAV,BJP,526608,S04,31,2
2024,Bihar,PATALIPUTRA,DR S P SHARMA,Hindustan Vikas Dal,15139,S04,31,3
2024,Bihar,PATALIPUTRA,HARIKESHWAR RAM,BSP,10931,S04,31,4
2024,Bihar,PATALIPUTRA,VINDU DEVI,Rashtriya Jansambhavna Party,10741,S04,31,5
2024,Bihar,PATALIPUTRA,SHIV KUMAR SINGH,Apna Kisan Party,9011,S04,31,6
2024,Bihar,PATALIPUTRA,SANJAY KUMAR SINGH,Bhartiya Sarthak Party,4753,S04,31,7
2024,Bihar,PATALIPUTRA,MD FAROOQUE RAZA,All India Majlis-E-Ittehadul Muslimeen,4010,S04,31,8
2024,Bihar,PATALIPUTRA,RAM NIRANJAN ROY,Rashtrawadi Chetna Party,3914,S04,31,9
2024,Bihar,PATALIPUTRA,MRITUNJAY KUMAR,Bhagidari Party(P),3483,S04,31,10
2024,Bihar,PATALIPUTRA,DURGESH NANDAN SINGH,IND,3104,S04,31,11
2024,Bihar,PATALIPUTRA,NAGESHWAR PRASAD,Peoples Party of India (Democratic),2048,S04,31,12
2024,Bihar,PATALIPUTRA,SUBHASH KUMAR,Bhartiya Lok Chetna Party,1979,S04,31,13
2024,Bihar,PATALIPUTRA,NITESH KUMAR PATEL,Adarsh Jankalyan Dal,1816,S04,31,14
2024,Bihar,PATALIPUTRA,RANJAN KUMAR,IND,1807,S04,31,15
2024,Bihar,PATALIPUTRA,NIRAJ KUMAR,IND,1767,S04,31,16
2024,Bihar,PATALIPUTRA,KUNAL KUMAR,Hamara Sahara Party,1607,S04,31,17
2024,Bihar,PATALIPUTRA,KHUSHBOO KUMARI,Akhil Bhartiya Parivar Party,1479,S04,31,18
2024,Bihar,PATALIPUTRA,ANIL DAS,Bhartiya Dalit Party,1465,S04,31,19
2024,Bihar,PATALIPUTRA,ANIL KUMAR CHAND,SUCI(C),1421,S04,31,20
2024,Bihar,PATALIPUTRA,MADHURI KUMARI,AIFB,1301,S04,31,21
2024,Bihar,PATALIPUTRA,JAWAHAR SINGH,Bhartiya Manavta Party,1235,S04,31,22
2024,Bihar,PATALIPUTRA,NOTA,NOTA,5573,S04,31,23
2024,Bihar,PATNA SAHIB,RAVI SHANKAR PRASAD,BJP,587212,S04,30,1
2024,Bihar,PATNA SAHIB,ANSHUL AVIJIT,INC,433818,S04,30,2
2024,Bihar,PATNA SAHIB,RAKESH SHARMA,IND,9942,S04,30,3
2024,Bihar,PATNA SAHIB,NEERAJ KUMAR,BSP,5912,S04,30,4
2024,Bihar,PATNA SAHIB,AWADHESH PRASAD,IND,4973,S04,30,5
2024,Bihar,PATNA SAHIB,ENG UMESH RAJAK,Peoples Party of India (Democratic),4664,S04,30,6
2024,Bihar,PATNA SAHIB,SANJAY KUMAR URF SANJAY BALMIKI,IND,4643,S04,30,7
2024,Bihar,PATNA SAHIB,DHARMVIR KUMAR BHASKAR,IND,2415,S04,30,8
2024,Bihar,PATNA SAHIB,AMIT KUMAR ALBELA,IND,2050,S04,30,9
2024,Bihar,PATNA SAHIB,MAHESH KUMAR,Samata Party,2003,S04,30,10
2024,Bihar,PATNA SAHIB,DHANJAY KUMAR,Rashtriya Jansambhavna Party,1969,S04,30,11
2024,Bihar,PATNA SAHIB,GULAB PRASAD,Loktantrik SP,1923,S04,30,12
2024,Bihar,PATNA SAHIB,SUMIT RANJAN SINHA,Akhand Bharat Janpriya Party,1715,S04,30,13
2024,Bihar,PATNA SAHIB,MAHBOOB ALAM ANSARI,Bharatiya Momin Front,1635,S04,30,14
2024,Bihar,PATNA SAHIB,DR RAKESH DUTTA MISHRA,Bharatiya Jan Kranti Dal (Democratic),1238,S04,30,15
2024,Bihar,PATNA SAHIB,SAROJ KUMAR SUMAN,SUCI(C),1078,S04,30,16
2024,Bihar,PATNA SAHIB,SHAHID ALAM,Jantantra Awaj Party,1040,S04,30,17
2024,Bihar,PATNA SAHIB,NOTA,NOTA,5532,S04,30,18
2024,Bihar,PURNIA,RAJESH RANJAN ALIAS PAPPU YADAV,IND,566867,S04,12,1
2024,Bihar,PURNIA,SANTOSH KUMAR,Janata Dal  (United),543313,S04,12,2
2024,Bihar,PURNIA,BIMA BHARTI,Rashtriya Janata Dal,27017,S04,12,3
2024,Bihar,PURNIA,ARUN DAS,BSP,10595,S04,12,4
2024,Bihar,PURNIA,SATYENDRA YADAV,IND,8457,S04,12,5
2024,Bihar,PURNIA,NOMAN ALAM,IND,7693,S04,12,6
2024,Bihar,PURNIA,KISHOR KUMAR YADAV,AIFB,6846,S04,12,7
2024,Bihar,PURNIA,NOTA,NOTA,23819,S04,12,8
2024,Bihar,PURVI CHAMPARAN,RADHA MOHAN SINGH,BJP,540598,S04,3,1
2024,Bihar,PURVI CHAMPARAN,DR RAJESH KUMAR,Vikassheel Insaan Party,451118,S04,3,2
2024,Bihar,PURVI CHAMPARAN,MOHAMMAD AJMER ALAM,IND,13030,S04,3,3
2024,Bihar,PURVI CHAMPARAN,VIJAY KUMAR SAHANI,Rashtriya Jansambhavna Party,8158,S04,3,4
2024,Bihar,PURVI CHAMPARAN,RAJESH SINGH,IND,7176,S04,3,5
2024,Bihar,PURVI CHAMPARAN,GYANTI DEVI,Prabuddha Republican Party,6963,S04,3,6
2024,Bihar,PURVI CHAMPARAN,PAWAN KUMAR,Bhartiya Sarthak Party,4895,S04,3,7
2024,Bihar,PURVI CHAMPARAN,MUNESHWAR TIWARI,IND,4017,S04,3,8
2024,Bihar,PURVI CHAMPARAN,RAJESH KUMAR S/O GAGANLAL SAHNI,IND,3930,S04,3,9
2024,Bihar,PURVI CHAMPARAN,RAJESH KUMAR S/O VISHUN SAH,IND,3489,S04,3,10
2024,Bihar,PURVI CHAMPARAN,NAWAL KISHOR PRASAD,Viro Ke Vir Indian Party,3449,S04,3,11
2024,Bihar,PURVI CHAMPARAN,NIKESH KUMAR,IND,2539,S04,3,12
2024,Bihar,PURVI CHAMPARAN,NOTA,NOTA,19729,S04,3,13
2024,Bihar,SAMASTIPUR (SC),SHAMBHAVI,LJP,579095,S04,23,1
2024,Bihar,SAMASTIPUR (SC),SUNNY HAZARI,INC,391558,S04,23,2
2024,Bihar,SAMASTIPUR (SC),SHASHI BHUSHAN DAS,IND,25953,S04,23,3
2024,Bihar,SAMASTIPUR (SC),RAVI RAUSHAN KUMAR,IND,16151,S04,23,4
2024,Bihar,SAMASTIPUR (SC),RAM LAKHAN  MAHTO,BSP,12698,S04,23,5
2024,Bihar,SAMASTIPUR (SC),PINKU PASWAN,Rashtriya Jansambhavna Party,12426,S04,23,6
2024,Bihar,SAMASTIPUR (SC),MUKESH CHAUPAL,IND,5574,S04,23,7
2024,Bihar,SAMASTIPUR (SC),JIBACHH KUMAR HAJARI,IND,4686,S04,23,8
2024,Bihar,SAMASTIPUR (SC),RATAN BIHARI,Desh Janhit Party,3411,S04,23,9
2024,Bihar,SAMASTIPUR (SC),VIDYA NAND RAM,Wazib Adhikar Party,3110,S04,23,10
2024,Bihar,SAMASTIPUR (SC),AMRITA KUMARI,IND,2849,S04,23,11
2024,Bihar,SAMASTIPUR (SC),LAL BABU MAHTO,Sathi Aur Aapka Faisala Party,2665,S04,23,12
2024,Bihar,SAMASTIPUR (SC),NOTA,NOTA,32645,S04,23,13
2024,Bihar,SARAN,RAJIV PRATAP RUDY,BJP,470234,S04,20,1
2024,Bihar,SARAN,ROHINI ACHARYA,Rashtriya Janata Dal,456763,S04,20,2
2024,Bihar,SARAN,LAXAMAN PRAO YADAV,IND,22041,S04,20,3
2024,Bihar,SARAN,SHAK NAUSHAD,IND,16101,S04,20,4
2024,Bihar,SARAN,AVINASH KUMAR,BSP,14708,S04,20,5
2024,Bihar,SARAN,RAGHWENDRA PRATAP SINGH,IND,5165,S04,20,6
2024,Bihar,SARAN,GAJENDRA PRASAD CHAURSIYA,Janhit Kisan Party,5025,S04,20,7
2024,Bihar,SARAN,SHATRUDHAN TIWARY,Bhartiya Sarthak Party,3661,S04,20,8
2024,Bihar,SARAN,MOHAMAD SALIM,IND,3148,S04,20,9
2024,Bihar,SARAN,ARTI KUMARI,IND,3009,S04,20,10
2024,Bihar,SARAN,PRABHAT KUMAR,IND,2302,S04,20,11
2024,Bihar,SARAN,BARUN KUMAR DAS,Gana Suraksha Party,1770,S04,20,12
2024,Bihar,SARAN,GYANI KUMAR SHARMA,Bharatiya Ekta Dal,1699,S04,20,13
2024,Bihar,SARAN,RAJESH KUSHWAHA,Bhartiya Lok Chetna Party,1486,S04,20,14
2024,Bihar,SARAN,NOTA,NOTA,11382,S04,20,15
2024,Bihar,SASARAM (SC),MANOJ KUMAR,INC,509977,S04,34,1
2024,Bihar,SASARAM (SC),SHIVESH KUMAR,BJP,492177,S04,34,2
2024,Bihar,SASARAM (SC),SANTOSH KUMAR,BSP,45491,S04,34,3
2024,Bihar,SASARAM (SC),SHIV SHANKAR RAM,IND,8009,S04,34,4
2024,Bihar,SASARAM (SC),SANTOSH KUMAR KHARWAR,Bhartiya Gandhiwadi Party,4817,S04,34,5
2024,Bihar,SASARAM (SC),BANARSI DAS,Peoples Party of India (Democratic),4498,S04,34,6
2024,Bihar,SASARAM (SC),AMIT KUMAR AMBEDKAR,Bahujan Mukti Party,2823,S04,34,7
2024,Bihar,SASARAM (SC),PUNAM DEVI,Jantantra Awaj Party,2634,S04,34,8
2024,Bihar,SASARAM (SC),UJARAN MUSAHAR,Jan Janwadi Party,2616,S04,34,9
2024,Bihar,SASARAM (SC),NANDLAL RAM,Rashtriya Samaj Paksha,1956,S04,34,10
2024,Bihar,SASARAM (SC),NOTA,NOTA,17160,S04,34,11
2024,Bihar,SHEOHAR,LOVELY ANAND,Janata Dal  (United),475709,S04,4,1
2024,Bihar,SHEOHAR,RITU JAISWAL,Rashtriya Janata Dal,445482,S04,4,2
2024,Bihar,SHEOHAR,AKHILESHWAR SHRIVAISHANV,IND,29014,S04,4,3
2024,Bihar,SHEOHAR,KANHAIYA KUMAR,IND,20585,S04,4,4
2024,Bihar,SHEOHAR,RANA RANJIT,All India Majlis-E-Ittehadul Muslimeen,11947,S04,4,5
2024,Bihar,SHEOHAR,SUDHIR KUMAR SINGH,Viro Ke Vir Indian Party,9096,S04,4,6
2024,Bihar,SHEOHAR,VIJENDRA THAKUR,BSP,8865,S04,4,7
2024,Bihar,SHEOHAR,UPENDRA SAHANI,Rashtriya Jansambhavna Party,6332,S04,4,8
2024,Bihar,SHEOHAR,MAMTA KUMARI,Samata Party,5431,S04,4,9
2024,Bihar,SHEOHAR,MOHAMMAD MAHTAB ALAM,Samaj Shakti Party,4867,S04,4,10
2024,Bihar,SHEOHAR,JAGDISH PRASAD,Bajjikanchal Vikas Party,2950,S04,4,11
2024,Bihar,SHEOHAR,DILIP KUMAR MISHRA,Prabal Bharat Party,2097,S04,4,12
2024,Bihar,SHEOHAR,NOTA,NOTA,30130,S04,4,13
2024,Bihar,SITAMARHI,DEVESH CHANDRA THAKUR,Janata Dal  (United),514940,S04,5,1
2024,Bihar,SITAMARHI,ARJUN RAY,Rashtriya Janata Dal,463107,S04,5,2
2024,Bihar,SITAMARHI,SAIQUA NAWAZ AZMAT,IND,28911,S04,5,3
2024,Bihar,SITAMARHI,SHYAM NANDAN KISHOR PRASAD,IND,11173,S04,5,4
2024,Bihar,SITAMARHI,BHOLA SINGH,BSP,8773,S04,5,5
2024,Bihar,SITAMARHI,UPENDRA SAHANI,Rashtriya Jansambhavna Party,8446,S04,5,6
2024,Bihar,SITAMARHI,CHANDRIKA PRASAD,IND,7109,S04,5,7
2024,Bihar,SITAMARHI,VINOD SAH,IND,4477,S04,5,8
2024,Bihar,SITAMARHI,KRISHNA KISHORE,IND,3280,S04,5,9
2024,Bihar,SITAMARHI,MUSHAHID RAZA,Desh Janhit Party,2190,S04,5,10
2024,Bihar,SITAMARHI,UMESH KUMAR YADAV,IND,2126,S04,5,11
2024,Bihar,SITAMARHI,RAJENDRA MAHTO,Karpoori Janta Dal,1976,S04,5,12
2024,Bihar,SITAMARHI,ANAND KUMAR,IND,1787,S04,5,13
2024,Bihar,SITAMARHI,ABDUL SAMAD,IND,1439,S04,5,14
2024,Bihar,SITAMARHI,NOTA,NOTA,32102,S04,5,15
2024,Bihar,SIWAN,VIJAYLAKSHMI DEVI,Janata Dal  (United),385625,S04,18,1
2024,Bihar,SIWAN,HENA SHAHAB,IND,293084,S04,18,2
2024,Bihar,SIWAN,AWADH BIHARI CHOUDHARY,Rashtriya Janata Dal,198063,S04,18,3
2024,Bihar,SIWAN,SATYENDRA KUSHWAHA,IND,21558,S04,18,4
2024,Bihar,SIWAN,JEEWAN KUMAR,IND,18489,S04,18,5
2024,Bihar,SIWAN,DILIP KU SINGH,BSP,12032,S04,18,6
2024,Bihar,SIWAN,SANJAY KUMAR SAH,Bhartiya Lok Nayak Party,8851,S04,18,7
2024,Bihar,SIWAN,DR. RAVINDRA NATH SHUKLA,IND,8681,S04,18,8
2024,Bihar,SIWAN,DEVKANT MISHRA,IND,6162,S04,18,9
2024,Bihar,SIWAN,PRAMOD KUMAR,IND,5666,S04,18,10
2024,Bihar,SIWAN,PRAKASH MANI TIWARI,IND,4503,S04,18,11
2024,Bihar,SIWAN,MAHENDRA SINGH ALIAS MAHENDRA RAI,IND,3920,S04,18,12
2024,Bihar,SIWAN,DILIP KUMAR SINGH,IND,1947,S04,18,13
2024,Bihar,SIWAN,NOTA,NOTA,26925,S04,18,14
2024,Bihar,SUPAUL,DILESHWAR KAMAIT,Janata Dal  (United),592922,S04,8,1
2024,Bihar,SUPAUL,CHANDRAHAS CHAUPAL,Rashtriya Janata Dal,422037,S04,8,2
2024,Bihar,SUPAUL,BAIDYA NATH MEHTA,IND,51325,S04,8,3
2024,Bihar,SUPAUL,YOG NARAYAN SINGH,IND,27447,S04,8,4
2024,Bihar,SUPAUL,VINDESHWARI PRASAD,IND,18450,S04,8,5
2024,Bihar,SUPAUL,KIRAN DEVI,BSP,17961,S04,8,6
2024,Bihar,SUPAUL,MOHD KALIM KHAN,Rashtriya Jansambhavna Party,14064,S04,8,7
2024,Bihar,SUPAUL,UMESH PRASAD SAH,Jai Hind Party,12971,S04,8,8
2024,Bihar,SUPAUL,RAJ KUMAR YADAV,Viro Ke Vir Indian Party,10795,S04,8,9
2024,Bihar,SUPAUL,RAMESH KUMAR ANAND,"Proutist Bloc, India",9439,S04,8,10
2024,Bihar,SUPAUL,ABDUL MATIN,IND,7177,S04,8,11
2024,Bihar,SUPAUL,BAMBAM KUMAR,IND,7000,S04,8,12
2024,Bihar,SUPAUL,NITISH KUMAR,IND,5894,S04,8,13
2024,Bihar,SUPAUL,AJAY KUMAR SAH,IND,5330,S04,8,14
2024,Bihar,SUPAUL,SHIV HARI AGRAWAL,Bharat Nirman Party,3770,S04,8,15
2024,Bihar,SUPAUL,NOTA,NOTA,18444,S04,8,16
