Year,State,Constituency,Name,Party,Votes,State-code,Constituency-code,Rank
2024,GUJARAT,GANDHINAGAR,MANSURI SUHANA,IND,1437,S06,6,8
2024,GUJARAT,GANDHINAGAR,MAURYA SUMITRA DEVNARIAN,PRAJATANTRA AADHAR PARTY,1205,S06,6,9
2024,GUJARAT,GANDHINAGAR,UMADIYA ALIBHAI RAJABHAI,IND,1004,S06,6,10
2024,GUJARAT,GANDHINAGAR,RAHUL CHIMANBHAI MEHTA,RIGHT TO RECALL PARTY,982,S06,6,11
2024,GUJARAT,GANDHINAGAR,PATHAN IMTIYAJKHAN,IND,786,S06,6,12
2024,GUJARAT,GANDHINAGAR,BAGVAN BAHADURSHAH GULMOHAMMAD,IND,755,S06,6,13
2024,GUJARAT,GANDHINAGAR,NAVSADALAM IBRAHIMBHAI MALEK,IND,726,S06,6,14
2024,GUJARAT,GANDHINAGAR,NOTA,NOTA,21233,S06,6,-1
2024,GUJARAT,AHMEDABAD EAST,HASMUKHBHAI PATEL (H.S.PATEL),BJP,763028,S06,7,1
2024,GUJARAT,AHMEDABAD EAST,HIMMATSINH PRAHLADSINH PATEL,INC,303713,S06,7,2
2024,GUJARAT,AHMEDABAD EAST,MAKWANA JAYANTIBHAI KANJIBHAI,BSP,10235,S06,7,3
2024,GUJARAT,AHMEDABAD EAST,BRIJESH SHARMA,IND,4514,S06,7,4
2024,GUJARAT,AHMEDABAD EAST,HARSHAD BABUBHAI NANDOLIYA,IND,3554,S06,7,5
2024,GUJARAT,AHMEDABAD EAST,MAHESHKUMAR SOMABHAI THAKOR,IND,3005,S06,7,6
2024,GUJARAT,AHMEDABAD EAST,KALPESHBHAI  SHETE,GUNJ SATYA NI JANATA PARTY,2927,S06,7,7
2024,GUJARAT,AHMEDABAD EAST,PATANI VISHNUBHAI NATAVARBHAI,IND,2377,S06,7,8
2024,GUJARAT,AHMEDABAD EAST,ZALA SANJAYKUMAR MAHOBATSINH,IND,2310,S06,7,9
2024,GUJARAT,AHMEDABAD EAST,DASHARATHBHAI KANTILAL PANCHAL,IND,1474,S06,7,10
2024,GUJARAT,AHMEDABAD EAST,PRAMOD SAHDEVBHAI GUDADE,SWATANTRATA ABHIVYAKTI PARTY,1275,S06,7,11
2024,GUJARAT,AHMEDABAD EAST,RAJESH HARIRAM MAURYA,PRAJATANTRA AADHAR PARTY,1199,S06,7,12
2024,GUJARAT,AHMEDABAD EAST,INGOLE ROOPESHBHAI BABUBHAI,IND,1153,S06,7,13
2024,GUJARAT,AHMEDABAD EAST,DHANANJAY GIRJASHANKAR RAJPUT,BHARTIYA JAN PARISHAD,1083,S06,7,14
2024,GUJARAT,AHMEDABAD EAST,MANISH KUMAR DUBEY,SWARAJ KRANTI PARTY,898,S06,7,15
2024,GUJARAT,AHMEDABAD EAST,CHAUHAN MOHAMADFARUK  AHEMADHASANBHAI,IND,771,S06,7,16
2024,GUJARAT,AHMEDABAD EAST,HITENDRABHAI PATEL,AADI BHARAT PARTY,722,S06,7,17
2024,GUJARAT,AHMEDABAD EAST,PIYUSHBHAI BHAVSAR,YOUTH INDIA PEACE PARTY,642,S06,7,18
2024,GUJARAT,AHMEDABAD EAST,NOTA,NOTA,9911,S06,7,-1
2024,GUJARAT,AHMEDABAD WEST,DINESHBHAI MAKWANA (ADVOCATE),BJP,606545,S06,8,1
2024,GUJARAT,AHMEDABAD WEST,BHARAT YOGENDRA MAKWANA,INC,321972,S06,8,
2024,GUJARAT,AHMEDABAD WEST,ANILKUMAR VASANTBHAI VAGHELA,BSP,9448,S06,8,
2024,GUJARAT,AHMEDABAD WEST,BHITORA BHAVESHKUMAR CHIMANLAL,GUJARAT LOKTANTRA PARTY,2443,S06,8,
2024,GUJARAT,AHMEDABAD WEST,SHANKARBHAI KHUSHALBHAI RATHOD,DEMOCRATIC BHARATIYA SAMAJ PARTY,2345,S06,8,
2024,GUJARAT,AHMEDABAD WEST,VEDUBHAI KAUTIKBHAI SIRASAT,JAN SEWA DRIVER PARTY,1214,S06,8,
2024,GUJARAT,AHMEDABAD WEST,NOTA,NOTA,13604,S06,8,-1
2024,GUJARAT,SURENDRANAGAR,CHANDUBHAI CHHAGANBHAI SHIHORA,BJP,664093,S06,9,1
2024,GUJARAT,SURENDRANAGAR,RUTVIKBHAI LAVJIBHAI MAKWANA,INC,403461,S06,9,2
2024,GUJARAT,SURENDRANAGAR,DABHI ASHOKBHAI SUKHABHAI,BSP,11885,S06,9,3
2024,GUJARAT,SURENDRANAGAR,VINODBHAI BABUBHAI SATROTIYA,IND,5940,S06,9,4
2024,GUJARAT,SURENDRANAGAR,KOLI RAMESHBHAI VIRSANGBHAI VAGHELA,IND,5173,S06,9,5
2024,GUJARAT,SURENDRANAGAR,CHAVDA NILESHBHAI MANSUKHBHAI,RASHTRA NIRMAN PARTY,4103,S06,9,6
2024,GUJARAT,SURENDRANAGAR,ZALA DEVRAJBHAI BABUBHAI,IND,2442,S06,9,7
2024,GUJARAT,SURENDRANAGAR,J.K.PATEL,IND,2308,S06,9,8
2024,GUJARAT,SURENDRANAGAR,DEVENDRA MOHANDAS MAHANT,GUNJ SATYA NI JANATA PARTY,2042,S06,9,9
2024,GUJARAT,SURENDRANAGAR,GEDIYA KRUSHANAVADAN HARIPRASADBHAI,IND,1435,S06,9,10
2024,GUJARAT,SURENDRANAGAR,ANANDBHAI PACHANBHAI RATHOD,IND,1241,S06,9,11
2024,GUJARAT,SURENDRANAGAR,DILIPBHAI PARSHOTTAMBHAI MAKWANA,NEW INDIA UNITED PARTY,1222,S06,9,12
2024,GUJARAT,SURENDRANAGAR,ASHOK PALAJIBHAI RATHOD,IND,1087,S06,9,13
2024,GUJARAT,SURENDRANAGAR,PATEL MADHUSUDAN BALDEVBHAI,MISSION ALL INDIA IND JUSTICE PARTY,948,S06,9,14
2024,GUJARAT,SURENDRANAGAR,NOTA,NOTA,12799,S06,9,-1
2024,GUJARAT,RAJKOT,PARSHOTTAMBHAI RUPALA,BJP,850846,S06,10,1
2024,GUJARAT,RAJKOT,DHANANI PARESH,INC,368964,S06,10,2
2024,GUJARAT,RAJKOT,CHAMANBHAI NAGJIBHAI SAVSANI,BSP,10356,S06,10,3
2024,GUJARAT,RAJKOT,AJAGIYA NIRALBHAI AMRUTLAL,IND,3674,S06,10,4
2024,GUJARAT,RAJKOT,BHAVESHBHAI KANTILAL PIPALIYA,IND,2846,S06,10,5
2024,GUJARAT,RAJKOT,BHAVESH UPENDRABHAI ACHARYA,IND,2806,S06,10,6
2024,GUJARAT,RAJKOT,PRAKASH GOVINDBHAI SINDHAV,IND,2355,S06,10,7
2024,GUJARAT,RAJKOT,ZALA NAYAN J.,IND,2321,S06,10,8
2024,GUJARAT,RAJKOT,JIGNESHBHAI MAHAJAN,IND,1322,S06,10,9
2024,GUJARAT,RAJKOT,NOTA,NOTA,15288,S06,10,-1
2024,GUJARAT,PORBANDAR,DR. MANSUKH MANDAVIYA,BJP,625962,S06,11,1
2024,GUJARAT,PORBANDAR,LALIT VASOYA,INC,245677,S06,11,2
2024,GUJARAT,PORBANDAR,N. P. RATHOD,BSP,10560,S06,11,3
2024,GUJARAT,PORBANDAR,NATHABHAI BHURABHAI ODEDRA,IND,7164,S06,11,4
2024,GUJARAT,PORBANDAR,LAKHANSI ODEDARA,VIRO KE VIR INDIAN PARTY,3130,S06,11,5
2024,GUJARAT,PORBANDAR,SOLANKI JATIN DHIRUBHAI,IND,2469,S06,11,6
2024,GUJARAT,PORBANDAR,SODHA HUSHENBHAI ALIBHAI,IND,2432,S06,11,7
2024,GUJARAT,PORBANDAR,RATHOD CHANDUBHAI MOHANBHAI,IND,1705,S06,11,8
2024,GUJARAT,PORBANDAR,SHEKHAVA NILESHKUMAR RAMJIBHAI,SP,1587,S06,11,9
2024,GUJARAT,PORBANDAR,SIDHHAPARA HARSUKHLAL JIVANBHAI,LOG PARTY,1059,S06,11,10
2024,GUJARAT,PORBANDAR,MAHEMUDBHAI SAIYAD,IND,1023,S06,11,11
2024,GUJARAT,PORBANDAR,JETHAVA BIPINKUMAR BHIKHALAL,IND,786,S06,11,12
2024,GUJARAT,PORBANDAR,NOTA,NOTA,13004,S06,11,-1
2024,GUJARAT,JAMNAGAR,POONAMBEN HEMATBHAI MAADAM,BJP,618120,S06,12,1
2024,GUJARAT,JAMNAGAR,ADVOCATE J. P. MARAVIYA,INC,380949,S06,12,2
2024,GUJARAT,JAMNAGAR,JAYSUKH NATHUBHAI PINGALSUR,BSP,11429,S06,12,3
2024,GUJARAT,JAMNAGAR,KANZARIYA RANCHHODBHAI NARANBHAI,VIRO KE VIR INDIAN PARTY,6973,S06,12,4
2024,GUJARAT,JAMNAGAR,VIJAYSINH PRAVINSINH JADEJA,IND,4817,S06,12,5
2024,GUJARAT,JAMNAGAR,RATHOD PUNJABHAI PALABHAI,IND,3727,S06,12,6
2024,GUJARAT,JAMNAGAR,BHURALAL MEGHJIBHAI PARMAR,IND,1923,S06,12,7
2024,GUJARAT,JAMNAGAR,GHUGHA ALARAKHABHAI ISHAKBHAI,IND,1582,S06,12,8
2024,GUJARAT,JAMNAGAR,KHIRA YUSUF SIDIKBHAI,IND,1368,S06,12,9
2024,GUJARAT,JAMNAGAR,NANJI AMARSHI BATHWAR,IND,1365,S06,12,10
2024,GUJARAT,JAMNAGAR,ANWAR NOORMAMAD SANGHAR,IND,1299,S06,12,11
2024,GUJARAT,JAMNAGAR,PARESHBHAI PARSOTTAMBHAI MUNGARA,RASHTRIYA MAHASWARAJ BHUMI PARTY,1266,S06,12,12
2024,GUJARAT,JAMNAGAR,POPATPUTRA RAFIK ABUBAKAR,IND,1133,S06,12,13
2024,GUJARAT,JAMNAGAR,NADEEM MAHAMMAD HALA,IND,1069,S06,12,14
2024,GUJARAT,JAMNAGAR,NOTA,NOTA,10972,S06,12,-1
2024,GUJARAT,JUNAGADH,CHUDASAMA RAJESHBHAI NARANBHAI,BJP,578516,S06,13,1
2024,GUJARAT,JUNAGADH,JOTVA HIRABHAI ARJANBHAI,INC,444156,S06,13,2
2024,GUJARAT,JUNAGADH,MAKADIA JAYANTILAL MALDEBHAI,BSP,7132,S06,13,3
2024,GUJARAT,JUNAGADH,VADHER DANSING CHINABHAI,IND,5161,S06,13,4
2024,GUJARAT,JUNAGADH,DEVENDRABHAI DHANJIBHAI MOTIVARAS,IND,2302,S06,13,5
2024,GUJARAT,JUNAGADH,BORICHANGAR BHAVESH DALPATRAI,IND,1884,S06,13,6
2024,GUJARAT,JUNAGADH,DAKI NATHABHAI MENSIBHAI,IND,1329,S06,13,7
2024,GUJARAT,JUNAGADH,ISHWAR RAMBHAI SOLANKI,RIGHT TO RECALL PARTY,1150,S06,13,8
2024,GUJARAT,JUNAGADH,ALPESHKUMAR CHANDULAL TRAMBADIYA,LOG PARTY,943,S06,13,9
2024,GUJARAT,JUNAGADH,GORDHANBHAI MANGABHAI GOHEL,IND,758,S06,13,10
2024,GUJARAT,JUNAGADH,AARAB HASAM SUMRA,IND,689,S06,13,11
2024,GUJARAT,JUNAGADH,NOTA,NOTA,13434,S06,13,-1
2024,GUJARAT,AMRELI,BHARATBHAI MANUBHAI SUTARIYA,BJP,577820,S06,14,1
2024,GUJARAT,AMRELI,JENNY THUMMAR,INC,258231,S06,14,2
2024,GUJARAT,AMRELI,CHAUHAN RAVAJIBHAI MULABHAI,BSP,7486,S06,14,3
2024,GUJARAT,AMRELI,SANKHAT VIKRAMBHAI VISABHAI,GLOBAL REPUBLICAN PARTY,4958,S06,14,4
2024,GUJARAT,AMRELI,BAVKUBHAI AMARUBHAI VALA,IND,3733,S06,14,5
2024,GUJARAT,AMRELI,BHAVESHBHAI JENTIBHAI RANK,IND,3663,S06,14,6
2024,GUJARAT,AMRELI,PUNJABHAI BAVBHAI DAFDA,IND,2598,S06,14,7
2024,GUJARAT,AMRELI,PRITESH CHAUHAN (LALU),IND,1759,S06,14,8
2024,GUJARAT,AMRELI,NOTA,NOTA,11125,S06,14,-1
2024,GUJARAT,BHAVNAGAR,NIMUBEN JAYANTIBHAI BAMBHANIYA (NIMUBEN BAMBHANIYA),BJP,707428,S06,15,1
2024,GUJARAT,BHAVNAGAR,UMESHBHAI NARANBHAI MAKWANA,AAM AADMI PARTY,256902,S06,15,2
2024,GUJARAT,BHAVNAGAR,RATHOD DINESHBHAI LAKHABHAI,BSP,9989,S06,15,3
2024,GUJARAT,BHAVNAGAR,ANILBHAI NARENDRABHAI CHAVDA,SWATANTRATA ABHIVYAKTI PARTY,7574,S06,15,4
2024,GUJARAT,BHAVNAGAR,PARMAR RAJESHKUMAR PREMJIBHAI,NEW INDIA UNITED PARTY,6456,S06,15,5
2024,GUJARAT,BHAVNAGAR,KALANIYA SAGARBHAI POPATBHAI,AAPKI AWAAZ PARTY,6039,S06,15,6
2024,GUJARAT,BHAVNAGAR,SANJAYBHAI MAGANBHAI MAKAWANA,IND,4131,S06,15,7
2024,GUJARAT,BHAVNAGAR,HARSH GOKLANI,IND,3593,S06,15,8
2024,GUJARAT,BHAVNAGAR,SHRI MULSHANKARBHAI RAGHURAMBHAI CHAUHAN,IND,3386,S06,15,9
2024,GUJARAT,BHAVNAGAR,SHRI TIDABHAI DEVSHIBHAI,GUJARAT SARVA SAMAJ PARTY,2641,S06,15,10
2024,GUJARAT,BHAVNAGAR,BHUPATBHAI MOHANBHAI VALA,RIGHT TO RECALL PARTY,2370,S06,15,11
2024,GUJARAT,BHAVNAGAR,NARESHBHAI NARANBHAI RATHOD,IND,1745,S06,15,12
2024,GUJARAT,BHAVNAGAR,BRAHMAKSHTRIYA BHAGVATIBEN KHETSINH,IND,1562,S06,15,13
2024,GUJARAT,BHAVNAGAR,NOTA,NOTA,17717,S06,15,-1
2024,GUJARAT,ANAND,MITESH PATEL (BAKABHAI),BJP,607394,S06,16,1
2024,GUJARAT,ANAND,AMIT CHAVDA,INC,516453,S06,16,2
2024,GUJARAT,ANAND,SURESHBHAI DHULABHAI PATEL,BSP,5778,S06,16,3
2024,GUJARAT,ANAND,BHOI ASHISHKUMAR THAKORBHAI,IND,5525,S06,16,4
2024,GUJARAT,ANAND,KEYURBHAI PRAVINBHAI PATEL (BAKABHAI),IND,2290,S06,16,5
2024,GUJARAT,ANAND,DHEERAJKUMAR KSHATRIYA,GARIB KALYAN PARTY,1723,S06,16,6
2024,GUJARAT,ANAND,BHATT SUNILKUMAR NARENDRABHAI,RIGHT TO RECALL PARTY,1584,S06,16,7
2024,GUJARAT,ANAND,NOTA,NOTA,15679,S06,16,-1
2024,GUJARAT,PANCHMAHAL,RAJPALSINH MAHENDRASINH JADAV,BJP,785830,S06,18,1
2024,GUJARAT,PANCHMAHAL,GULABSINH SOMSINH CHAUHAN,INC,279396,S06,18,2
2024,GUJARAT,PANCHMAHAL,HASMUKHKUMAR GANPATSINH RATHOD,IND,10376,S06,18,3
2024,GUJARAT,PANCHMAHAL,JITESHKUMAR GHANSHYAMBHAI SEVAK,DHANWAN BHARAT PARTY,8350,S06,18,4
2024,GUJARAT,PANCHMAHAL,MANOJSINH RANAJITSINH RATHOD,IND,3984,S06,18,5
2024,GUJARAT,PANCHMAHAL,LAXMANBHAI GALABHAI BARIYA,"AAM JANMAT PARTY,",3108,S06,18,6
2024,GUJARAT,PANCHMAHAL,TASLIM MOHAMMEDRAFIK DURVESH,IND,3051,S06,18,7
2024,GUJARAT,PANCHMAHAL,PANDOR KAUSHIKKUMAR SHANKARBHAI,IND,2486,S06,18,8
2024,GUJARAT,PANCHMAHAL,NOTA,NOTA,19629,S06,18,-1
2024,GUJARAT,DAHOD,JASWANTSINH SUMANBHAI BHABHOR,BJP,685734,S06,19,1
2024,GUJARAT,DAHOD,DR. PRABHABEN KISHORSINH TAVIYAD,INC,352238,S06,19,2
2024,GUJARAT,DAHOD,MEDA DEVENDRAKUMAR LAXMANBHAI,IND,11068,S06,19,3
2024,GUJARAT,DAHOD,BHABHOR DHULABHAI DITABHAI,BSP,8621,S06,19,4
2024,GUJARAT,DAHOD,BARIYA MANILAL HIRABHAI,IND,6576,S06,19,5
2024,GUJARAT,DAHOD,DAMOR VESTABHAI JOKHANABHAI,IND,4374,S06,19,6
2024,GUJARAT,DAHOD,DAMOR MANABHAI BHAVSINGBHAI,IND,3144,S06,19,7
2024,GUJARAT,DAHOD,JAGDISHBHAI MANILAL MEDA,BHARATIYA NATIONAL JANATA DAL,3053,S06,19,8
2024,GUJARAT,DAHOD,PASAYA NAVALSINH MULABHAI,SAATH SAHAKAR VIKAS PARTY,2667,S06,19,9
2024,GUJARAT,DAHOD,NOTA,NOTA,34774,S06,19,-1
2024,GUJARAT,VADODARA,DR. HEMANG JOSHI,BJP,865825,S06,20,1
2024,GUJARAT,VADODARA,PADHIYAR  JASHPALSINH MAHENDRASINH (BAPU),INC,287570,S06,20,2
2024,GUJARAT,VADODARA,JADAV AMITKUMAR RAMJIBHAI,BSP,7473,S06,20,3
2024,GUJARAT,VADODARA,RAJESH RATHOD,IND,5416,S06,20,4
2024,GUJARAT,VADODARA,ANILBHAI SHARMA,HINDRASHTRA SANGH,3436,S06,20,5
2024,GUJARAT,VADODARA,DR. RAHUL VASUDEVBHAI VYAS,IND,2731,S06,20,6
2024,GUJARAT,VADODARA,PARMAR MAYURSINH ARVINDSINH,IND,2122,S06,20,7
2024,GUJARAT,VADODARA,NILKANTHKUMAR MANSUKHLAL MISTRI,IND,1748,S06,20,8
2024,GUJARAT,VADODARA,PARMAR HEMANTKUMAR ARVINDBHAI,IND,1388,S06,20,9
2024,GUJARAT,VADODARA,TAPAN DASGUPTA,SUCI(C),1252,S06,20,10
2024,GUJARAT,VADODARA,ATUL GAMECHI,IND,1061,S06,20,11
2024,GUJARAT,VADODARA,PARTHIV VIJAYKUMAR DAVE,RIGHT TO RECALL PARTY,1052,S06,20,12
2024,GUJARAT,VADODARA,NILESH JAGANNATH VASAIKAR,IND,840,S06,20,13
2024,GUJARAT,VADODARA,DOSHI HARDIK BIPINBHAI,SATYAWADI RAKSHAK PARTY,643,S06,20,14
2024,GUJARAT,VADODARA,NOTA,NOTA,17823,S06,20,-1
2024,GUJARAT,CHHOTA UDAIPUR,JASHUBHAI BHILUBHAI RATHVA,BJP,791727,S06,21,1
2024,GUJARAT,CHHOTA UDAIPUR,SUKHRAMBHAI HARIYABHAI RATHWA,INC,394433,S06,21,2
2024,GUJARAT,CHHOTA UDAIPUR,BHIL SOMABHAI GOKALBHAI,BSP,16021,S06,21,3
2024,GUJARAT,CHHOTA UDAIPUR,RATHVA FURAKANBHAI BALJIBHAI,MALWA CONGRESS,11091,S06,21,4
2024,GUJARAT,CHHOTA UDAIPUR,TADVI RANCHHODBHAI,BHARATIYA BAHUJAN CONGRESS,8292,S06,21,5
2024,GUJARAT,CHHOTA UDAIPUR,RATHVA MUKESHBHAI NURABHAI,IND,8032,S06,21,6
2024,GUJARAT,CHHOTA UDAIPUR,NOTA,NOTA,29394,S06,21,-1
2024,GUJARAT,BHARUCH,MANSUKHBHAI DHANJIBHAI VASAVA,BJP,605489,S06,22,1
2024,GUJARAT,BHARUCH,CHAITARBHAI DAMJIBHAI VASAVA,AAM AADMI PARTY,518419,S06,22,2
2024,GUJARAT,BHARUCH,DILIPBHAI CHHOTUBHAI VASAVA,BAP,9981,S06,22,3
2024,GUJARAT,BHARUCH,SAJID YAKUB MUNSHI,IND,9934,S06,22,4
2024,GUJARAT,BHARUCH,VASAVA CHETANBHAI KANJIBHAI,BSP,6312,S06,22,5
2024,GUJARAT,BHARUCH,NAVINBHAI BHIKHABHAI PATEL,IND,3440,S06,22,6
2024,GUJARAT,BHARUCH,YUSUF VALI HASANALI,IND,3245,S06,22,7
2024,GUJARAT,BHARUCH,GITABEN MANUBHAI MACHHI,MALWA CONGRESS,2750,S06,22,8
2024,GUJARAT,BHARUCH,MITESHBHAI THAKORBHAI PADHIYAR,IND,2451,S06,22,9
2024,GUJARAT,BHARUCH,MIRZA AABIDBEG YASINBEG,IND,2043,S06,22,10
2024,GUJARAT,BHARUCH,ISMAIL AHMAD PATEL,IND,1887,S06,22,11
2024,GUJARAT,BHARUCH,NARAYANBHAI LILADHARJI RAVAL,IND,1574,S06,22,12
2024,GUJARAT,BHARUCH,DHARMESHKUMAR VISHNUBHAI VASAVA,IND,1324,S06,22,13
2024,GUJARAT,BHARUCH,NOTA,NOTA,23151,S06,22,-1
2024,GUJARAT,BARDOLI,PARBHUBHAI NAGARBHAI VASAVA,BJP,757787,S06,23,1
2024,GUJARAT,BARDOLI,CHAUDHARY SIDDHARTH AMARSINH,INC,526054,S06,23,2
2024,GUJARAT,BARDOLI,REKHABEN HARSINGBHAI CHAUDHARI,BSP,15872,S06,23,3
2024,GUJARAT,BARDOLI,NOTA,NOTA,24762,S06,23,-1
2024,GUJARAT,SURAT,MUKESHKUMAR CHANDRAKAANT DALAL ( UNCONTESTED ),BJP,-,S06,24,1
2024,GUJARAT,NAVSARI,C R PATIL,BJP,1023366,S06,25,1
2024,GUJARAT,NAVSARI,NAISHADHBHAI BHUPATBHAI  DESAI,INC,254567,S06,25,2
2024,GUJARAT,NAVSARI,MALKHAN RAMKISHOR VARMA,BSP,8076,S06,25,3
2024,GUJARAT,NAVSARI,KIRIT L. SURATI,IND,4190,S06,25,4
2024,GUJARAT,NAVSARI,RAJU VARDE,IND,3139,S06,25,5
2024,GUJARAT,NAVSARI,RAMZAN MANSURI (SENIOR JOURNALIST),LOG PARTY,2652,S06,25,6
2024,GUJARAT,NAVSARI,KADIR MAHEBOOB SAIYED,SDPI,2527,S06,25,7
2024,GUJARAT,NAVSARI,SHEKH MOHMMAD NISHAR (MUNNABHAI GARAGE),IND,1481,S06,25,8
2024,GUJARAT,NAVSARI,DR. KANUBHAI KHADADIYA,SUCI(C),1470,S06,25,9
2024,GUJARAT,NAVSARI,SUMANBEN  KHUSHWA (HANSIKA RAJPUT),SARDAR VALLABHBHAI PATEL PARTY,1397,S06,25,10
2024,GUJARAT,NAVSARI,ADVOCATE NAVINKUMAR SHANKERBHAI PATEL,IND,1091,S06,25,11
2024,GUJARAT,NAVSARI,MOHAMMAD HANIF SHAH,GARIB KALYAN PARTY,1089,S06,25,12
2024,GUJARAT,NAVSARI,CHANDANSINGH SHIVBADANSINGH THAKUR,IND,1070,S06,25,13
2024,GUJARAT,NAVSARI,KAZI AYAZ HUSNUDDIN,IND,775,S06,25,14
2024,GUJARAT,NAVSARI,NOTA,NOTA,19653,S06,25,-1
2024,GUJARAT,VALSAD,DHAVAL LAXMANBHAI  PATEL,BJP,760935,S06,26,1
2024,GUJARAT,VALSAD,ANANTKUMAR HASMUKHBHAI PATEL,INC,547307,S06,26,2
2024,GUJARAT,VALSAD,MANAKBHAI JATRUBHAI SHANKAR,BSP,7487,S06,26,3
2024,GUJARAT,VALSAD,RAMANBHAI KARSHANBHAI PATEL,IND,6732,S06,26,4
2024,GUJARAT,VALSAD,JAYANTIBHAI KHANDUBHAI SHALUA,VIRO KE VIR INDIAN PARTY,4763,S06,26,5
2024,GUJARAT,VALSAD,CHIRAGKUMAR BHARATBHAI  PATEL,IND,3431,S06,26,6
2024,GUJARAT,VALSAD,UMESHBHAI MAGANBHAI PATEL,BAHUJAN REPUBLICAN  SOCIALIST PARTY,2813,S06,26,7
2024,GUJARAT,VALSAD,NOTA,NOTA,18169,S06,26,-1
2024,HARYANA,AMBALA,VARUN CHAUDHRY,INC,662592,S07,1,1
2024,HARYANA,AMBALA,BANTO KATARIA,BJP,613786,S07,1,2
2024,HARYANA,AMBALA,PAWAN RANDHAWA,BSP,23535,S07,1,3
2024,HARYANA,AMBALA,GURPREET SINGH,INDIAN NATIONAL LOK DAL,8902,S07,1,4
2024,HARYANA,AMBALA,KAMAL KUMAR BARARA,AAZAD SAMAJ PARTY (KANSHI RAM),8741,S07,1,5
2024,HARYANA,AMBALA,KIRAN PUNIA,JANNAYAK JANTA PARTY,6055,S07,1,6
2024,HARYANA,AMBALA,RAKESH KUMAR,HARYANA JANSENA PARTY,3110,S07,1,7
2024,HARYANA,AMBALA,BALJEET SINGH,BHARATHEEYA JAWAN KISAN PARTY,2459,S07,1,8
2024,HARYANA,AMBALA,MEHAR SINGH CHALIA,EKAM SANATAN BHARAT DAL,2383,S07,1,9
2024,HARYANA,AMBALA,GULAB SINGH NARWAL,PEOPLES PARTY OF INDIA (DEMOCRATIC),1683,S07,1,10
2024,HARYANA,AMBALA,SURAJ KUMAR,BAHUJAN MUKTI PARTY,1501,S07,1,11
2024,HARYANA,AMBALA,MOHAR SINGH STATION MASTER (RETD.),IND,1257,S07,1,12
2024,HARYANA,AMBALA,BETA MAM CHAND RATTUWALA,BHARATIYA YUVA JAN EKTA PARTY,1248,S07,1,13
2024,HARYANA,AMBALA,DR. NITESH CHOPRA (HONEY),BHARTIYA SHAKTI CHETNA PARTY,854,S07,1,14
2024,HARYANA,AMBALA,NOTA,NOTA,6427,S07,1,-1
2024,HARYANA,KURUKSHETRA,NAVEEN JINDAL,BJP,540677,S07,2,1
2024,HARYANA,KURUKSHETRA,DR SUSHIL GUPTA,AAM AADMI PARTY,511770,S07,2,2
2024,HARYANA,KURUKSHETRA,ABHAY SINGH CHAUTALA,INDIAN NATIONAL LOK DAL,78362,S07,2,3
2024,HARYANA,KURUKSHETRA,DEEPAK MEHRA,BSP,20864,S07,2,4
2024,HARYANA,KURUKSHETRA,JAI KUMAR  SAINI HAMIDPUR,IND,8090,S07,2,5
2024,HARYANA,KURUKSHETRA,PALA RAM SAINI,JANNAYAK JANTA PARTY,6159,S07,2,6
2024,HARYANA,KURUKSHETRA,SATBIR KASHYAP,RASHTRIYA JANSHAKTI PARTY(EKLAVYA),3251,S07,2,7
2024,HARYANA,KURUKSHETRA,KHAZAN SINGH SEHGAL,SHIROMANI AKALI DAL (AMRITSAR)(SIMRANJIT SINGH MANN),2824,S07,2,8
2024,HARYANA,KURUKSHETRA,MAHAVIR SINGH,EKAM SANATAN BHARAT DAL,2779,S07,2,9
2024,HARYANA,KURUKSHETRA,INDERJEET KAMBOJ,PEOPLES PARTY OF INDIA (DEMOCRATIC),2107,S07,2,10
2024,HARYANA,KURUKSHETRA,PANDIT ANIL UPADHYAY,IND,2053,S07,2,11
2024,HARYANA,KURUKSHETRA,ADV ASHWINI SHARMA HRITTWAL,IND,2027,S07,2,12
2024,HARYANA,KURUKSHETRA,COMRADE OM PARKASH SHASTRI,SUCI(C),1806,S07,2,13
2024,HARYANA,KURUKSHETRA,SURENDER SINGH,IND,1599,S07,2,14
2024,HARYANA,KURUKSHETRA,AMIT MALIK,IND,1503,S07,2,15
2024,HARYANA,KURUKSHETRA,PATASHO DEVI EX-SARPANCH,IND,1379,S07,2,16
2024,HARYANA,KURUKSHETRA,DR MAHESH CHAND GAUR,IND,1338,S07,2,17
2024,HARYANA,KURUKSHETRA,JAI PARKASH SHARMA,IND,1152,S07,2,18
2024,HARYANA,KURUKSHETRA,VARUN GUPTA,IND,1129,S07,2,19
2024,HARYANA,KURUKSHETRA,SATNAM BHAZIGAR,LOKTANTRIK LOK RAJYAM PARTY,1063,S07,2,20
2024,HARYANA,KURUKSHETRA,NARESH KUMAR,SAMATA PARTY,1028,S07,2,21
2024,HARYANA,KURUKSHETRA,SATISH DHULL,BHARATIYA ASHA PARTY,991,S07,2,22
2024,HARYANA,KURUKSHETRA,ADVOCATE PARDEEP SAINI,RASHTRIYA GARIB DAL,958,S07,2,23
2024,HARYANA,KURUKSHETRA,SEWA SINGH,IND,717,S07,2,24
2024,HARYANA,KURUKSHETRA,ER VISHAL KUMAR,IND,715,S07,2,25
2024,HARYANA,KURUKSHETRA,COMRADE RAMESH KHATKAR,IND,714,S07,2,26
